互联网娱乐,#genre#
北岭山俯瞰3,http://202.168.187.43:9000/live/007.m3u8
将军山俯瞰4,http://202.168.187.43:9000/live/fkzq4.m3u8#http://202.168.187.43:9000/live/008.m3u8
百丈西堤,http://202.168.187.42:9000/live/ZXLY.m3u8
七星岩,http://202.168.187.42:9000/live/009.m3u8
七星岩夕照,http://202.168.187.42:9000/live/xinghu.m3u8#https://cdn.gdlive.gdmain.com/live/lj2ar7k0.m3u8?vhost=pushs.myun.tv
七星岩南门,http://202.168.187.42:9000/live/006.m3u8
七星岩阅湖楼,http://202.168.187.42:9000/live/yhl.m3u8
七星岩五龙亭,http://202.168.187.47:8888/WLT/XH.m3u8#http://202.168.187.42:9000/live/010.m3u8
七星岩仙女湖(卧佛),http://202.168.187.42:9000/live/002.m3u8#https://cdn.gdlive.gdmain.com/live/534kb6vl.m3u8?vhost=pushs.myun.tv
七星岩丹顶鹤1,http://202.168.187.42:9000/live/003.m3u8#http://202.168.187.42:9000/live/HM1.m3u8
七星岩丹顶鹤2,http://202.168.187.42:9000/live/005.m3u8
七星岩丹顶鹤3,http://202.168.187.42:9000/live/hewu2.m3u8
鼎湖山售票,http://202.168.187.47:8888/dhsmp.m3u8
鼎湖山花坛,http://202.168.187.47:8888/dhsrk.m3u8
鼎湖山飞水潭,http://202.168.187.43:9000/live/feishui.m3u8#https://cdn.gdlive.gdmain.com/live/5p7nbzb5.m3u8?vhost=pushs.myun.tv
南岸明珠广场,http://202.168.187.42:9000/live/MZGC.m3u8
高要俯瞰,http://202.168.187.43:9000/live/kangaoyao.m3u8
禄步镇,http://202.168.187.47:8888/G321.m3u8
活道镇,http://202.168.187.42:9000/live/038.m3u8
高旺大桥,https://cdn.gdlive.gdmain.com/live/5kd9py60.m3u8?vhost=pushs.myun.tv
直播中国,http://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8
CCTV13新闻音频,https://cctv5cncc.v.wscdns.com/live/cctv13_1/index.m3u8?adapt=0&BR=audio
凤凰资讯音频,http://live.cooltv.top/tv/fhxaudio.php?id=1
凤凰中文音频,http://live.cooltv.top/tv/fhxaudio.php?id=2
凤凰香港音频,http://live.cooltv.top/tv/fhxaudio.php?id=3






卡通+儿歌,#genre#
卡通台导视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226116/index.m3u8?fmt=ts2hls
北京淘baby,http://111.13.42.6/PLTV/88888888/224/3221226554/1.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://223.72.123.244:4022/rtp/239.3.1.238:8001#http://beifeng.site:4000/udp/239.3.1.238:8001
动漫秀场,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227071/index.m3u8?servicetype=1#http://[2409:8087:1070:301:2028::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225955/index.m3u8?fmt=ts2hls#rtsp://221.203.83.34:554/PLTV/88888888/224/3221226712/10000100000000060000000006385207_0.smil#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226211/1/index.m3u8?fmt=ts2hls?8M#http://[2409:8087:6a01:1020::d]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226211/1/index.m3u8?fmt=ts2hls?8M#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226215/1/index.m3u8?fmt=ts2hls?4M50帧#http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/yybb-dmxc-H265_4000.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb17]/ott.mobaibox.com/PLTV/3/224/3221227774/index.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn/5000000002000023636/index.m3u8?channel-id=bestzb&Contentid=5000000002000023636&livemode=1&stbId=no#http://[2409:8087:4402:20:1:1216:401:14]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226325/index.m3u8#http://js-live-screenshot.gitv.tv/gitv_live/G_DONGMANXC/G_DONGMANXC.m3u8#http://[2409:8c20:9c71:120::34]/keonline.shanghai.liveplay.qq.com/live/program/live/dmxchd/4000000/mnf.m3u8#http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel43045/index.m3u8#http://aliyun-shbu-live.bestvcdn.com.cn/live/program/live/dmxchd/4000000/mnf.m3u8
重庆4K动漫,http://iangping.cn:52000/udp/239.93.1.188:5140#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://125.65.21.203:4000/udp/239.93.1.188:5140#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://118.113.5.230:4000/udp/239.93.1.188:5140#http://home.0825.pro:4000/udp/239.93.1.188:5140#http://vl15191373.imwork.net:8880/udp/239.93.1.188:5140
芒果小课堂,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226741/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226741/index.m3u8?servicetype=1
芒果校园动漫,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226743/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226743/index.m3u8?servicetype=1
iHOT爱幼教,http://cache.ott.fifalive.itv.cmvideo.cn/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=no#http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=10#http://gslbservmst.bestv.com.cn/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=10#http://111.40.196.39/0000000000001001/1.m3u8?Contentid=6000000006000180630&livemode=1&stbId=3&channel-id=wasusyt
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/1.m3u8#http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/1.m3u8#http://39.134.67.7/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/1.m3u8#http://39.134.68.154:6410/PLTV/88888888/224/3221225662/index.m3u8?IASHttpSessionId=OTT#http://tptv.mobaibox.com/PLTV/3/224/3221227523/index.m3u8#http://tptv.mobaibox.com/TVOD/3/224/3221225555/index.m3u8#http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6497762188035533951&livemode=1&stbId=10#http://[2409:8087:5c0b:10:2::9d]:6610/000000001000/6497762188035533951/1.m3u8?channel-id=ystenlive&Contentid=6497762188035533951&livemode=1&stbId=0#http://[2409:8087:5c0b:10:2::9d]:6610/000000001000/donghuawg/1.m3u8?#http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225710/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225672/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225672/index.m3u8#http://111.11.121.184:6610/030000001001/donghuawg/1.m3u8?channel-id=ystenlive#http://[2409:8087:3000:23:0:3::110A]:8112/ysten-business/live/donghuawg/.m3u8#http://111.13.42.6/PLTV/88888888/224/3221225914/1.m3u8
爱奇艺兔小贝,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://aliyuncocsouth.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://rhcdn.verycloud.cn/baiducdncmn2.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://lvbaiducdncmn.inter.ptqy.gitv.tv/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://ib302.zjcdn.com/baiducdncmn3.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://[2409:8c54:1000:6:8000:0:b00:87]/baiducdncmn3.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8#http://baiducdncmn3.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8#http://baiducdncmn2.inter.iqiyi.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://bdcdncmn2.inter.71edge.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8#http://bdcdncmn3.inter.71edge.com/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8?key#http://118.26.120.33:55336/tslive/c54_lb_136_720P_t10/c54_lb_136_720P_t10.m3u8#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800623#http://fangsong.live/hls/iqiyi.php?id=180062322#http://mmitv.top/pltv/iqiyi.php?id=180062322&tk=444b8e9f
爱奇艺小猪佩奇,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://bj.new1cloud.com/baiducdncmn2-inter-iqiyi-com.new1cloud.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8?key=08b3f8f3a31f12001f96a0f53163b0596#http://aliyuncocsouth.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://lvbaiducdncmn.inter.ptqy.gitv.tv/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://[2409:8c54:1000:6:8000:0:b00:87]/baiducdncmn3.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://rhcdn.verycloud.cn/baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://baiducdncmn3.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8?key#http://111.48.50.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://118.26.120.33:55336/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800487#http://fangsong.live/hls/iqiyi.php?id=180048722#http://mmitv.top/pltv/iqiyi.php?id=180048722&tk=896a6e72
湖南教育,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001016000000368716/main.m3u8?IASHttpSessionId=OTT#http://223.151.51.27:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://58.46.205.71:9901/tsfile/live/0012_1.m3u8
天府TV积木,http://112.45.192.49:9999/rtp/239.10.0.157:5140#http://iptv.kjrzxhb.top:2086/rtp/239.10.0.157:5140
天府TV启蒙,http://112.45.192.49:9999/rtp/239.10.0.158:5140
天府TV教育,http://112.45.192.49:9999/rtp/239.10.0.136:5140#http://iptv.kjrzxhb.top:2086/rtp/239.10.0.136:5140
童童乐园,http://112.45.192.49:9999/rtp/239.10.0.210:5140#http://iptv.kjrzxhb.top:2086/rtp/239.10.0.210:5140
儿歌天地,http://112.45.192.49:9999/rtp/239.10.0.211:5140#http://iptv.kjrzxhb.top:2086/rtp/239.10.0.211:5140
国学课堂,http://112.45.192.49:9999/rtp/239.10.0.212:5140#http://iptv.kjrzxhb.top:2086/rtp/239.10.0.212:5140
嘻哈动漫,http://112.45.192.49:9999/rtp/239.10.0.213:5140#http://iptv.kjrzxhb.top:2086/rtp/239.10.0.213:5140
酷乐卡通,http://112.45.192.49:9999/rtp/239.10.0.214:5140#http://iptv.kjrzxhb.top:2086/rtp/239.10.0.214:5140
快乐假期,http://112.45.192.49:9999/rtp/239.10.0.215:5140#http://iptv.kjrzxhb.top:2086/rtp/239.10.0.215:5140
奇趣动漫,http://112.45.192.49:9999/rtp/239.10.0.216:5140#http://iptv.kjrzxhb.top:2086/rtp/239.10.0.216:5140
欢乐启蒙,http://112.45.192.49:9999/rtp/239.10.0.217:5140#http://iptv.kjrzxhb.top:2086/rtp/239.10.0.217:5140
玩具乐园,http://112.45.192.49:9999/rtp/239.10.0.218:5140#http://iptv.kjrzxhb.top:2086/rtp/239.10.0.218:5140
趣乐探险,http://112.45.192.49:9999/rtp/239.10.0.219:5140#http://iptv.kjrzxhb.top:2086/rtp/239.10.0.219:5140
天府TV魔力,http://iptv.kjrzxhb.top:2086/rtp/239.10.0.145:5140
北京IPTV萌宠,http://111.13.42.235/PLTV/88888888/224/3221226555/1.m3u8#http://111.13.42.242/PLTV/88888888/224/3221226555/1.m3u8
Newtv精品萌宠,http://111.13.42.234/PLTV/88888888/224/3221226976/1.m3u8#http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=10#http://gslbservmst.bestv.com.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=10#http://cache.ott.fifalive.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=no
iHOT爱玩具,http://cache.ott.fifalive.itv.cmvideo.cn/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=no#http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=10#http://gslbservmst.bestv.com.cn/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=10#http://111.40.196.39/0000000000001001/1.m3u8?Contentid=6000000006000220630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱动漫,http://cache.ott.fifalive.itv.cmvideo.cn/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=no#http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=10#http://gslbservmst.bestv.com.cn/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=10#http://111.40.196.39/0000000000001001/1.m3u8?Contentid=6000000006000280630&livemode=1&stbId=3&channel-id=wasusyt
斗鱼粤动画,http://diyp.112114.xyz/douyu/6462389#http://124.223.212.38:83/douyu/6462389#http://epg.112114.xyz/douyu/6462389
斗鱼相伴童年,http://124.223.212.38:83/douyu/9765742#http://epg.112114.xyz/douyu/9765742
斗鱼热血动漫,http://epg.112114.xyz/douyu/206858#http://124.223.212.38:83/douyu/206858
斗鱼奥特曼,http://124.223.212.38:83/douyu/3705472#http://epg.112114.xyz/douyu/3705472
斗鱼虾米玩具,http://epg.112114.xyz/douyu/102114#http://124.223.212.38:83/douyu/102114
斗鱼戴萌兔模玩,http://epg.112114.xyz/douyu/9522315#http://124.223.212.38:83/douyu/9522315
B站哆啦A梦粤语,https://ip3731198171.mobgslb.tbcache.com/d1--cn-gotcha09.bilivideo.com/live-bvc/825298/live_25828081_6129630.m3u8#https://cn-gdfs-dx-live-01.bilivideo.com/live-bvc/825298/live_25828081_6129630.m3u8#http://fangsong.live/hls/bili.php?id=1629664#http://epg.112114.xyz/bili/1629664
B站迪士尼动画,https://ip3731198171.mobgslb.tbcache.com/d1--cn-gotcha09.bilivideo.com/live-bvc/836964/live_33548763_14415435.m3u8#https://cn-gddg-dx-bcache-14.bilivideo.com/live-bvc/836964/live_33548763_14415435.m3u8#http://fangsong.live/hls/bili.php?id=24489519
B站粤语动画1,https://ip3731198171.mobgslb.tbcache.com/d1--cn-gotcha09.bilivideo.com/live-bvc/292644/live_349512832_66637156.m3u8#https://cn-gddg-dx-bcache-14.bilivideo.com/live-bvc/292644/live_349512832_66637156.m3u8#http://fangsong.live/hls/bili.php?id=22710422#http://epg.112114.xyz/bili/22710422
B站漫威杜比,https://ip3731198171.mobgslb.tbcache.com/d1--cn-gotcha09.bilivideo.com/live-bvc/215806/live_10785684_1484453.m3u8#http://fangsong.live/hls/bili.php?id=871583
B站奥特曼,https://ip3731198171.mobgslb.tbcache.com/d1--cn-gotcha09.bilivideo.com/live-bvc/826784/live_23803304_6445235.m3u8#https://cn-gddg-dx-bcache-14.bilivideo.com/live-bvc/826784/live_23803304_6445235.m3u8#http://fangsong.live/hls/bili.php?id=7076493#http://epg.112114.xyz/bili/7076493
爱奇艺玩具,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8?key#http://baiducdncmn3.inter.iqiyi.com/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8#http://baiducdncmn2.inter.iqiyi.com/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8#http://fangsong.live/hls/iqiyi.php?id=180065622#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800656
爱奇艺亲子,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=380067622#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=3800676#http://baiducdncmn3.inter.iqiyi.com/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8#http://baiducdncmn2.inter.iqiyi.com/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8
爱奇艺宝宝课堂,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=380068522#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=3800685
爱奇艺贝瓦儿歌,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_188_600_t10/c56_lb_188_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c56_lb_188_600_t10/c56_lb_188_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=380066622#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=3800666
爱奇艺宝宝巴士,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_153_720P_t10/c55_lb_153_720P_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c55_lb_153_720P_t10/c55_lb_153_720P_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=180064122#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800641
爱奇艺儿歌大全,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_242_600_t10/c57_lb_242_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c55_lb_153_720P_t10/c57_lb_242_600_t10/c57_lb_242_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=380069422#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=3800694
爱奇艺奥特曼,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c55_lb_153_720P_t10/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=380067322#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=3800673
爱奇艺儿童乐园,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_215_600_t10/c57_lb_215_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c55_lb_153_720P_t10/c57_lb_215_600_t10/c57_lb_215_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=380067722
爱奇艺铠甲勇士,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_82_720P_t10/c53_lb_82_720P_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c53_lb_82_720P_t10/c53_lb_82_720P_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=180052622#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800526
爱奇艺倒霉熊,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_140_600_t10/c54_lb_140_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c54_lb_140_600_t10/c54_lb_140_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=180062722#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800627
爱奇艺英文歌,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_128_600_t10/c55_lb_128_600_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c55_lb_128_600_t10/c55_lb_128_600_t10.m3u8?key#http://fangsong.live/hls/iqiyi.php?id=180057522#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800575
虎牙海贼王,http://txtest-xp2p.p2p.huya.com/1199512045291-1199512045291-5223409117950902272-2399024214038-10057-A-0-1.xs
虎牙爆笑虫子,http://txtest-xp2p.p2p.huya.com/98282154-98282154-422118637210435584-3465852224-10057-A-0-1.xs
百视通动画1,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226732/index.m3u8#http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226732/index.m3u8?servicetype=1
百视通动画2,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226736/index.m3u8#http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226736/index.m3u8?servicetype=1
CCTV14少儿,http://js-live-screenshot.gitv.tv/gitv_live/G_CCTV-14-HD-265-8M/G_CCTV-14-HD-265-8M.m3u8#http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225604/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225727/1/index.m3u8?fmt=ts2hls#http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227086/index.m3u8#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000378/index.m3u8?IAS#http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000059/main.m3u8?IASHttpSessionId=OTT#http://[2409:8087:5c0b:10:2::87]:6610/000000001000/HD-8000k-1080P-cctv14/1.m3u8?IASHttpSessionId=OTT#http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000021349&livemode=1&channel-id=ystenlive
金鹰卡通,http://cy731.7766.org:9901/tsfile/live/1108_1.m3u8#http://mzwh4455.qicp.vip:280/hls/41/index.m3u8#http://iptv.wolink.cc:889/hls/57/index.m3u8#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8?fmt=ts2hls?Hevc4M#http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227018/index.m3u8?servicetype=1#http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000039/main.m3u8?IASHttpSessionId=OTT#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226413/index.m3u8#http://192.168.2.1:2000/rtp/239.11.0.125:1025#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226296/1/index.m3u8?fmt=ts2hls#rtsp://221.203.83.34:554/PLTV/88888888/224/3221226895/374681951.smil
哈哈炫动,http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://223.166.93.250:12999/hls/45/index.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn/index.m3u8?channel-id=bestzb&Contentid=5000000005000031641&livemode=1&stbId=no#http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=bestzb&Contentid=5000000005000031641&livemode=1&stbId=10#http://gslbservmst.bestv.com.cn/index.m3u8?channel-id=bestzb&Contentid=5000000005000031641&livemode=1&stbId=10#http://aliyun-shbu-live.bestvcdn.com.cn/live/program/live/hhxdhd/4000000/mnf.m3u8#http://[2409:8c20:9c71:120::34]/keonline.shanghai.liveplay.qq.com/live/program/live/hhxdhd/4000000/mnf.m3u8#http://mmitv.top/test/bestv.php?id=19
优漫卡通,http://www.yiyibest.com:7777/udp/239.49.9.39:6000#http://itstar.top:4000/rtp/239.49.9.39:6000#https://litchiapp-hls.jstv.com/lizhiapp/ymkt.m3u8#https://live-hls.jstv.com/livezhuzhan/ymkt.m3u8?upt=230be0e52510710360#http://d953c45ae944de6f1329edb2802f51f4.v.smtcdns.net/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel53/index.m3u8#http://121.51.120.249/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel53/index.m3u8#http://ott.mobaibox.com/PLTV/4/224/3221227577/index.m3u8#http://[2409:8087:5c0b:10:2::77]:6610/000000001000/1000000002000010063/1.m3u8?channel-id=ystenlive&Contentid=1000000002000010063&livemode=1&stbId=0#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://180.108.82.103:4022/udp/239.49.9.39:6000#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://180.122.103.27:8888/udp/239.49.9.39:6000
卡酷少儿,http://111.13.42.237/PLTV/88888888/224/3221226558/1.m3u8#http://111.13.42.230/PLTV/88888888/224/3221226558/1.m3u8#http://49.7.234.13:808/hls/162/index.m3u8#http://111.62.156.15/pull.brtvcloud.com/brtv8kapptv/brtv8kappkaku.m3u8#http://beifeng.site:4000/udp/239.3.1.189:8000#http://111.6.126.244/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s10/index.m3u8
福建教育,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227202/index.m3u8
福建少儿,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227194/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227194/index.m3u8?servicetype=1
